job_id,title,company,city,contract,salary,publish_time,premium,job_url,logo_url
taqL,AI) Data Analytics Specialist),اسنپ مارکت | Snapp Market,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/snappmarket/jobs/taqL/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-ai-data-analytics-specialist-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%85%D8%A7%D8%B1%DA%A9%D8%AA?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/vSTrtxu7FN9UUYRamtvkn4eOLM0=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ed883770-7e05-429a-b793-0dcd0ea62cbe/main.jpg
taqw,متخصص علم داده (Data Scientist),گروه بوران | Booran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/boorangroup/jobs/taqw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AA%D8%AE%D8%B5%D8%B5-%D8%B9%D9%84%D9%85-%D8%AF%D8%A7%D8%AF%D9%87-data-scientist-%D8%AF%D8%B1-%DA%AF%D8%B1%D9%88%D9%87-%D8%A8%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/-Fv16IEin5tmZgxLYDvb4r2o22w=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/9557cc87-77ca-488d-856a-0398a2fa92b9/main.png
taq7,Network Engineer,توسعه فناوری گروه فارابی | Farabi Group Tech Development Co.,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/soshyant-1/jobs/taq7/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-network-engineer-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%DA%AF%D8%B1%D9%88%D9%87-%D9%81%D8%A7%D8%B1%D8%A7%D8%A8%DB%8C?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/rMIImeLjaNpQVKreirp7rU__7sQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/8143f224-b628-4bb0-8573-b395734fb1f2/main.jpg
taqV,Senior DevOps Engineer,توسعه فناوری گروه فارابی | Farabi Group Tech Development Co.,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/soshyant-1/jobs/taqV/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-devops-engineer-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%DA%AF%D8%B1%D9%88%D9%87-%D9%81%D8%A7%D8%B1%D8%A7%D8%A8%DB%8C?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/rMIImeLjaNpQVKreirp7rU__7sQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/8143f224-b628-4bb0-8573-b395734fb1f2/main.jpg
taqm,Backend Engineer,کارنامه | KARNAMEH,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/karnameh/jobs/taqm/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-backend-engineer-%D8%AF%D8%B1-%DA%A9%D8%A7%D8%B1%D9%86%D8%A7%D9%85%D9%87?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/iRtJMy-rASMXz2o-19QTxl4nWrc=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/71be4c86-39f4-11eb-a145-26a4da5b8340_c0773bef-171e-4289-aeaa-68c5f3293dae/main.jpg
CKpH,کارشناس شبکه هلپ دسک (آقا),خبرگزاری تسنیم | Tasnim News Agency,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/tasnim-news-agency/jobs/CKpH/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B4%D8%A8%DA%A9%D9%87-%D9%87%D9%84%D9%BE-%D8%AF%D8%B3%DA%A9-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AE%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D8%AA%D8%B3%D9%86%DB%8C%D9%85?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/7XWN_ErQkonXwB5-hnf9rr0Oc5I=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/96da2428-f204-453d-99cf-c3f5a9e6fcc5/main.jpg
taqa,Java Developer,توسعه سامانه‌های نرم‌افزاری نگین (توسن) | Tosan,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/tosan/jobs/taqa/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-java-developer-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1%DB%8C-%D9%86%DA%AF%DB%8C%D9%86-%D8%AA%D9%88%D8%B3%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/xpqID8NR2J3Zss5ACPiUxaW-oRY=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/1b164664-3791-11eb-ade4-d6b790452c1a_41877f55-9ba5-4de1-93cd-7cfe7804ecdf/main.png
taqs,DevOps Engineer,ایرانسل لبز | Irancell Labs,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/irancell-labs-1/jobs/taqs/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-devops-engineer-%D8%AF%D8%B1-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%D8%B3%D9%84-%D9%84%D8%A8%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/J5NYj2juqP8Si_aR8fWFFo5yb2s=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/1da97ed5-3fa5-4087-ab27-9e456bf2dcc6/main.png
ta2b,کارشناس سیستم مدیریت امنیت اطلاعات,آسیاتک | Asiatech,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/asiatech/jobs/ta2b/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%AF%D8%B1-%D8%A2%D8%B3%DB%8C%D8%A7%D8%AA%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/ytiEtgAXw45NG3HySaK8HCzwBcA=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/c66d7ae4-2341-40c7-ba89-07671391e040/main.jpg
Cm9E,کارشناس تست نرم‌افزار (QA),فناوری سروین | Sarveen Technologies,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/sarveen-technologies/jobs/Cm9E/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%B3%D8%AA-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-qa-%D8%AF%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%B3%D8%B1%D9%88%DB%8C%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/vFhS78NaVg39EES-ZGUcHqmq4zA=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/d351a1d8-e938-11e7-80ba-06a874001fea_48ba4372-734c-4f5d-b441-66a30ca5064e/main.png
ta2w,متخصص طراحی وب (Front-End),توسعه زیرساختهای فناوری اطلاعات سیگما | Sigma ITID,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/sigma-itid/jobs/ta2w/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AA%D8%AE%D8%B5%D8%B5-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%88%D8%A8-front-end-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%B2%DB%8C%D8%B1%D8%B3%D8%A7%D8%AE%D8%AA%D9%87%D8%A7%DB%8C-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%B3%DB%8C%DA%AF%D9%85%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/1QpC2Z5Rd5vw8-5icchCBQxH5l4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4be3a510-a1b3-11e7-b532-06a874001fea_6d57d764-e09c-4dab-b896-68aa10b8621c/main.jpg
ta2Q,کارشناس ارشد امنیت شبکه و اطلاعات (مشهد),نرم افزاری آموت | Amoot Software,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/amoot/jobs/ta2Q/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%B4%D8%A8%DA%A9%D9%87-%D9%88-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1%DB%8C-%D8%A2%D9%85%D9%88%D8%AA?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/OgSGKDTIFrATGchZ1KspYl-WdgA=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/8106ef90-55ef-4263-b583-208d7c185512/main.jpg
taAf,توسعه دهنده Golang (مشهد),هواپیمایی آوا | Avaair,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),True,https://jobinja.ir/companies/avaair/jobs/taAf/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-golang-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C-%D8%A2%D9%88%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/OC0cRXmO_nmDL1sI8laSZquE92c=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/67502ddc-1b30-4a3b-b843-99df5c05f873/main.jpg
tSRg,کارشناس پشتیبانی فنی سایت (وردپرس-مشهد),پارس وب | Parsweb,خراسان رضوی، مشهد,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۱ روز پیش),False,https://jobinja.ir/companies/parsweb/jobs/tSRg/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D9%81%D9%86%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D9%85%D8%B4%D9%87%D8%AF-%D8%AF%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3-%D9%88%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/oEbEI2E8Wu04A9ny4nIKAuFWdlU=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/442777e1-5f5b-4da2-bda9-0db1930f778b/main.png
ta2j,Senior Network Engineer,دکترتو | Doctoreto,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/doctoreto-1/jobs/ta2j/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-network-engineer-%D8%AF%D8%B1-%D8%AF%DA%A9%D8%AA%D8%B1%D8%AA%D9%88?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/6bZz7VQ1iBWKFFtGdw4Ki4oxR-M=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/32e80c71-01f6-44d8-b57f-d16c9b708483/main.png
A5dv,کارشناس پشتیبانی و استقرار نرم‌افزار,پاسکال سیستم پویا (درسا) | Pascal System Poya (Dorsa),تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),True,https://jobinja.ir/companies/pascal-system-poya-dorsa/jobs/A5dv/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D9%88-%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%AF%D8%B1-%D9%BE%D8%A7%D8%B3%DA%A9%D8%A7%D9%84-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%BE%D9%88%DB%8C%D8%A7-%D8%AF%D8%B1%D8%B3%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/CszrKcHfh9mM7UpRiVNI5rY_6Oo=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/27ef5f34-1244-11e9-87b7-d6b790452c1a_4d9f059d-4a37-496d-820d-c442b007c0cc/main.png
tJ5P,تحلیلگر و طراح نرم افزار,توسعه ارتباطات الکترونیک تجارت ایرانیان(تاتا) | Tejarat Iranian Development Digital(TATA),تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/tejarat-iranian-development-digital-company/jobs/tJ5P/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D8%AD%D9%84%DB%8C%D9%84%DA%AF%D8%B1-%D9%88-%D8%B7%D8%B1%D8%A7%D8%AD-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86-%D8%AA%D8%A7%D8%AA%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/JmyemxnqnYarBTavPRQ82iAu3j0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/13887ee8-257a-443b-94a4-73ee57be94d1/main.png
taSN,طراح و متخصص وردپرس (کرمان),مدیر ادز | Modireads,کرمان، کرمان,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/modireads/jobs/taSN/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B7%D8%B1%D8%A7%D8%AD-%D9%88-%D9%85%D8%AA%D8%AE%D8%B5%D8%B5-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%DA%A9%D8%B1%D9%85%D8%A7%D9%86-%D8%AF%D8%B1-%D9%85%D8%AF%DB%8C%D8%B1-%D8%A7%D8%AF%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/CKW7IQPT5ve3PKr0KA9LF5RYcT8=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ecb1729f-3e2f-4002-a599-2fce3eecaff8/main.jpg
taSP,مدیر تکنولوژی,راک استودیو | Rock studio,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/rock-studio/jobs/taSP/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AF%DB%8C%D8%B1-%D8%AA%DA%A9%D9%86%D9%88%D9%84%D9%88%DA%98%DB%8C-%D8%AF%D8%B1-%D8%B1%D8%A7%DA%A9-%D8%A7%D8%B3%D8%AA%D9%88%D8%AF%DB%8C%D9%88?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/2fhDXWlZQCPlUw7mah56HRa_mqs=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/839ac53f-8756-4a73-9772-54261466ad96/main.jpg
ta2q,مدیر فناوری اطلاعات (تحول دیجیتال),گروه ایران فردا | Iranefarda Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/iranefarda-pub/jobs/ta2q/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%AF%DB%8C%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%AA%D8%AD%D9%88%D9%84-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AF%D8%B1-%DA%AF%D8%B1%D9%88%D9%87-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%81%D8%B1%D8%AF%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/aGt64bVOi3XX6oUo5qrzvSR5vfU=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/692fb01a-ab6b-11e8-a9ba-26a4da5b8340_5c229251-835d-4469-b0cc-cd4be5dce5e0/main.jpg
ta2J,کارشناس پایگاه داده (Oracle),رایان پرداز کاوش  | Rayan Pardaz Kavosh,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/rayan-pardaz-kavosh/jobs/ta2J/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%D8%AF%D8%A7%D8%AF%D9%87-oracle-%D8%AF%D8%B1-%D8%B1%D8%A7%DB%8C%D8%A7%D9%86-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2-%DA%A9%D8%A7%D9%88%D8%B4?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/lsdZG9Pa68W0TUi7NXoEXeEaK0Q=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ba0540f8-0c24-44bc-ba24-acdcb6edddae/main.png
ta2L,کارشناس سیستم ها و روش ها (بابل),نگارخودرو | Negarkhodro,مازندران، بابل,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/negarkhodro/jobs/ta2L/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85-%D9%87%D8%A7-%D9%88-%D8%B1%D9%88%D8%B4-%D9%87%D8%A7-%D8%A8%D8%A7%D8%A8%D9%84-%D8%AF%D8%B1-%D9%86%DA%AF%D8%A7%D8%B1%D8%AE%D9%88%D8%AF%D8%B1%D9%88?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/qROs_NJcBBVaMg--YG6Bai1oKC8=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/19331478-fbcb-11ea-af75-d6b790452c1a_af6d9c56-4b9c-4acc-99ad-cd41726fb139/main.png
taAA,برنامه‌نویس فول‌استک,ارزینجا | Arzinja,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/arzinja/jobs/taAA/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%81%D9%88%D9%84-%D8%A7%D8%B3%D8%AA%DA%A9-%D8%AF%D8%B1-%D8%A7%D8%B1%D8%B2%DB%8C%D9%86%D8%AC%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/3YdpvSq_6LVbgbJr2GGICKb4zpI=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/156b4a46-5c0b-11ea-9095-26a4da5b8340_af716063-c020-44ed-b33b-da532ef1a8c3/main.jpg
tkbv,معمار داده,توسعه ارتباطات الکترونیک تجارت ایرانیان(تاتا) | Tejarat Iranian Development Digital(TATA),تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(۲ روز پیش),False,https://jobinja.ir/companies/tejarat-iranian-development-digital-company/jobs/tkbv/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%B9%D9%85%D8%A7%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C%D8%A7%D9%86-%D8%AA%D8%A7%D8%AA%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/JmyemxnqnYarBTavPRQ82iAu3j0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/13887ee8-257a-443b-94a4-73ee57be94d1/main.png
taSr,Wordpress Developer (دورکاری),سایت نووا | Sitenova,تهران، تهران,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(۲ روز پیش),False,https://jobinja.ir/companies/sitenova/jobs/taSr/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-wordpress-developer-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%86%D9%88%D9%88%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/6ZrvliVUd7bTFcGyUfbb9_l-bXE=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/73cf97c6-4d9c-4c87-b566-0d9e45cb3f5a/main.jpg
